Timestamp,Open,High,Low,Close,Adj Close,Volume,Symbol
1521129600,44.662498,44.779999,44.404999,44.505001,42.492336,157618800,Apple
1521388800,44.330002,44.3675,43.415001,43.825001,41.843082,133787200,Apple
1521475200,43.810001,44.200001,43.735001,43.810001,41.82877,78597600,Apple
1521561600,43.759998,43.772499,42.814999,42.817501,40.881149,148219600,Apple
1521648000,42.5,43.169998,42.150002,42.212502,40.303509,165963200,Apple
1521734400,42.0975,42.48,41.235001,41.235001,39.37022,164115200,Apple
1521993600,42.017502,43.275002,41.610001,43.192501,41.239197,150164800,Apple
1522080000,43.419998,43.787498,41.73,42.084999,40.181778,163690400,Apple
1522166400,41.8125,42.505001,41.297501,41.619999,39.737801,166674000,Apple
1522252800,41.952499,42.9375,41.724998,41.945,40.048107,153594000,Apple
1522598400,41.66,42.235001,41.1175,41.669998,39.785545,150347200,Apple
1522684800,41.91,42.1875,41.220001,42.0975,40.193714,121112000,Apple
1522771200,41.220001,43.002499,41.192501,42.9025,40.962303,138422000,Apple
1522857600,43.145,43.557499,43.02,43.200001,41.246349,107732800,Apple
1522944000,42.7425,43.119999,42.049999,42.095001,40.191326,140021200,Apple
1523203200,42.470001,43.272499,42.462502,42.512501,40.589939,116070800,Apple
1523289600,43.25,43.5,42.8825,43.3125,41.353771,113634400,Apple
1523376000,43.057499,43.48,42.924999,43.110001,41.160431,89726400,Apple
1523462400,43.352501,43.75,43.259998,43.535,41.5662,91557200,Apple
1523548800,43.695,43.959999,43.462502,43.682499,41.707035,100497200,Apple
1523808000,43.7575,44.047501,43.7075,43.955002,41.967209,86313600,Apple
1523894400,44.122501,44.735001,44.102501,44.560001,42.544849,106421600,Apple
1523980800,44.452499,44.705002,44.220001,44.459999,42.44936,83018000,Apple
1524067200,43.439999,43.8475,43.165001,43.200001,41.246349,139235200,Apple
1524153600,42.650002,42.805,41.357498,41.43,39.556385,261964400,Apple
1524412800,41.7075,41.73,41.022499,41.310001,39.441826,146062000,Apple
1524499200,41.4175,41.5825,40.305,40.735001,38.892818,134768000,Apple
1524585600,40.654999,41.355,40.602501,40.912498,39.062302,113528400,Apple
1524672000,41.029999,41.432499,40.842499,41.055,39.19836,111852000,Apple
1524758400,41.0,41.0825,40.157501,40.580002,38.744831,142623200,Apple
1525017600,40.532501,41.814999,40.459999,41.314999,39.44659,169709600,Apple
1525104000,41.602501,42.299999,41.317501,42.275002,40.363182,214277600,Apple
1525190400,43.807499,44.4375,43.450001,44.142502,42.146236,266157600,Apple
1525276800,43.970001,44.375,43.610001,44.2225,42.222607,136272800,Apple
1525363200,44.5625,46.0625,44.5425,45.9575,43.879147,224805200,Apple
1525622400,46.294998,46.9175,46.1875,46.290001,44.196609,169805600,Apple
1525708800,46.247501,46.555,45.9175,46.512501,44.40905,113611200,Apple
1525795200,46.637501,46.849998,46.305,46.84,44.721733,92844800,Apple
1525881600,46.935001,47.592499,46.912498,47.509998,45.361439,111957200,Apple
1525968000,47.372501,47.514999,46.862499,47.147499,45.188908,104848800,Apple
1526227200,47.252499,47.3825,46.965,47.037498,45.083488,83115200,Apple
1526313600,46.695,46.767502,46.275002,46.610001,44.673737,94780800,Apple
1526400000,46.517502,47.115002,46.5,47.044998,45.090672,76732400,Apple
1526486400,47.0,47.227501,46.59,46.747501,44.805531,69176000,Apple
1526572800,46.797501,46.952499,46.532501,46.577499,44.64259,73190800,Apple
1526832000,47.0,47.317501,46.727501,46.907501,44.958885,73603200,Apple
1526918400,47.095001,47.220001,46.695,46.790001,44.846264,60962800,Apple
1527004800,46.587502,47.125,46.439999,47.09,45.133808,80233600,Apple
1527091200,47.192501,47.209999,46.552502,47.037498,45.083488,92936000,Apple
1527177600,47.057499,47.412498,46.912498,47.145,45.186512,69844000,Apple
1527523200,46.900002,47.1875,46.717499,46.974998,45.023582,90056400,Apple
1527609600,46.93,47.0,46.695,46.875,44.927738,74762000,Apple
1527696000,46.805,47.057499,46.535,46.717499,44.776779,109931200,Apple
1527782400,46.997501,47.564999,46.9375,47.560001,45.584278,93770000,Apple
1528041600,47.91,48.355,47.837502,47.9575,45.965263,105064800,Apple
1528128000,48.267502,48.485001,48.09,48.327499,46.319897,86264000,Apple
1528214400,48.407501,48.52,47.98,48.494999,46.480434,83734400,Apple
1528300800,48.535,48.549999,48.084999,48.365002,46.355839,85388800,Apple
1528387200,47.7925,48.0,47.442501,47.924999,45.934124,106627200,Apple
1528646400,47.837502,47.9925,47.552502,47.807499,45.821495,73234000,Apple
1528732800,47.8475,48.1525,47.787498,48.07,46.07309,67644400,Apple
1528819200,48.105,48.220001,47.610001,47.674999,45.6945,86553600,Apple
1528905600,47.887501,47.892502,47.555,47.700001,45.718468,86440400,Apple
1528992000,47.5075,47.540001,47.064999,47.209999,45.24881,246876800,Apple
1529251200,46.970001,47.305,46.799999,47.185001,45.224857,73939600,Apple
1529337600,46.285,46.5825,45.862499,46.422501,44.494026,134314000,Apple
1529424000,46.587502,46.799999,46.432499,46.625,44.688133,82514800,Apple
1529510400,46.8125,47.087502,46.235001,46.365002,44.438927,102847600,Apple
1529596800,46.529999,46.537498,46.174999,46.23,44.309532,108801600,Apple
1529856000,45.849998,46.23,45.182499,45.5425,43.650585,126652400,Apple
1529942400,45.747501,46.6325,45.634998,46.107498,44.19212,98276800,Apple
1530028800,46.307499,46.82,46.0075,46.040001,44.127426,101141200,Apple
1530115200,46.025002,46.552502,45.950001,46.375,44.448505,69460800,Apple
1530201600,46.572498,46.797501,45.727501,46.2775,44.355057,90950800,Apple
1530460800,45.955002,46.825001,45.855,46.794998,44.851067,70925200,Apple
1530547200,46.947498,46.987499,45.884998,45.98,44.069908,55819200,Apple
1530720000,46.314999,46.602501,46.07,46.349998,44.424549,66416800,Apple
1530806400,46.355,47.107498,46.299999,46.9925,45.040352,69940800,Apple
1531065600,47.375,47.669998,47.325001,47.645,45.665749,79026400,Apple
1531152000,47.677502,47.82,47.544998,47.587502,45.610638,63756400,Apple
1531238400,47.125,47.445,46.9025,46.970001,45.018787,75326000,Apple
1531324800,47.3825,47.852501,47.327499,47.7575,45.773571,72164400,Apple
1531411200,47.77,47.959999,47.724998,47.8325,45.845459,50055600,Apple
1531670400,47.880001,48.162498,47.605,47.727501,45.744823,60172400,Apple
1531756800,47.4375,47.967499,47.299999,47.862499,45.87421,62138000,Apple
1531843200,47.945,47.950001,47.482498,47.599998,45.622623,65573600,Apple
1531929600,47.422501,48.137501,47.422501,47.970001,45.977249,81147200,Apple
1532016000,47.945,48.107498,47.5425,47.860001,45.871819,82704800,Apple
1532275200,47.669998,47.990002,47.389999,47.9025,45.912556,63957600,Apple
1532361600,48.112499,48.415001,48.012501,48.25,46.245628,74791600,Apple
1532448000,48.264999,48.712502,48.107498,48.705002,46.681713,66839600,Apple
1532534400,48.6525,48.990002,48.4025,48.552502,46.535553,76304000,Apple
1532620800,48.747501,48.797501,47.525002,47.744999,45.761597,96096000,Apple
1532880000,47.974998,48.049999,47.267502,47.477501,45.505207,84118000,Apple
1532966400,47.575001,48.035,47.334999,47.572498,45.596256,157492000,Apple
1533052800,49.782501,50.439999,49.327499,50.375,48.282337,271742800,Apple
1533139200,50.145,52.095001,50.087502,51.8475,49.693665,249616000,Apple
1533225600,51.7575,52.185001,51.369999,51.997501,49.83744,133789600,Apple
1533484800,52.0,52.3125,51.767502,52.267502,50.096222,101701600,Apple
1533571200,52.330002,52.375,51.689999,51.7775,49.626583,102349600,Apple
1533657600,51.512501,51.952499,51.130001,51.8125,49.660126,90102000,Apple
1533744000,52.3825,52.445,51.799999,52.220001,50.05069,93970400,Apple
1533830400,51.84,52.275002,51.6675,51.8825,49.901608,98444800,Apple
1534089600,52.327499,52.737499,51.924999,52.217499,50.223831,103563600,Apple
1534176000,52.540001,52.639999,52.064999,52.4375,50.435421,82992000,Apple
1534262400,52.305,52.685001,52.0825,52.560001,50.553249,115230400,Apple
1534348800,52.9375,53.452499,52.8675,53.330002,51.293854,114001600,Apple
1534435200,53.360001,54.487499,53.290001,54.395,52.318199,141708000,Apple
1534694400,54.525002,54.794998,53.7775,53.865002,51.80843,121150800,Apple
1534780800,54.200001,54.297501,53.5075,53.759998,51.707428,104639200,Apple
1534867200,53.525002,54.09,53.459999,53.762501,51.709839,76072400,Apple
1534953600,53.662498,54.262501,53.650002,53.872501,51.815636,75532800,Apple
1535040000,54.150002,54.224998,53.7775,54.040001,51.976749,73905600,Apple
1535299200,54.287498,54.685001,54.0825,54.485001,52.404758,82100400,Apple
1535385600,54.752499,55.134998,54.73,54.924999,52.82795,91107200,Apple
1535472000,55.037498,55.872501,54.852501,55.744999,53.616642,109019200,Apple
1535558400,55.8125,57.064999,55.599998,56.2575,54.109589,195175200,Apple
1535644800,56.627499,57.217499,56.5,56.907501,54.734764,173360400,Apple
1535990400,57.102501,57.294998,56.657501,57.09,54.910294,109560400,Apple
1536076800,57.247501,57.4175,56.275002,56.717499,54.55201,133332000,Apple
1536163200,56.557499,56.837502,55.325001,55.775002,53.6455,137160000,Apple
1536249600,55.462502,56.342499,55.177502,55.325001,53.212681,150479200,Apple
1536508800,55.237499,55.462502,54.1175,54.5825,52.498528,158066000,Apple
1536595200,54.502499,56.075001,54.139999,55.962502,53.825844,142996000,Apple
1536681600,56.235001,56.25,54.959999,55.267502,53.157383,197114800,Apple
1536768000,55.880001,57.087502,55.642502,56.602501,54.44141,166825600,Apple
1536854400,56.4375,56.709999,55.630001,55.959999,53.823444,127997200,Apple
1537113600,55.537498,55.737499,54.317501,54.470001,52.390324,148780400,Apple
1537200000,54.447498,55.462502,54.279999,54.560001,52.476894,126286800,Apple
1537286400,54.625,54.904999,53.825001,54.592499,52.508137,108495200,Apple
1537372800,55.060001,55.57,54.787498,55.0075,52.907299,106435200,Apple
1537459200,55.195,55.34,54.322498,54.415001,52.337418,384986800,Apple
1537718400,54.205002,55.314999,54.157501,55.197498,53.090042,110773600,Apple
1537804800,54.9375,55.705002,54.924999,55.547501,53.426689,98217600,Apple
1537891200,55.25,55.9375,54.939999,55.105,53.00108,95938800,Apple
1537977600,55.955002,56.610001,55.884998,56.237499,54.09034,120724800,Apple
1538064000,56.197498,56.459999,56.005001,56.435001,54.2803,91717600,Apple
1538323200,56.987499,57.355,56.587502,56.814999,54.645786,94403200,Apple
1538409600,56.8125,57.5,56.657501,57.32,55.131504,99152800,Apple
1538496000,57.512501,58.3675,57.445,58.017502,55.802383,114619200,Apple
1538582400,57.695,58.087502,56.682499,56.997501,54.821327,128168000,Apple
1538668800,56.990002,57.102501,55.145,56.072498,53.931629,134322000,Apple
1538928000,55.552502,56.200001,55.049999,55.942501,53.806602,118655600,Apple
1539014400,55.91,56.817501,55.5625,56.717499,54.55201,107564000,Apple
1539100800,56.365002,56.587502,54.012501,54.09,52.02483,167962400,Apple
1539187200,53.630001,54.875,53.080002,53.612499,51.565571,212497600,Apple
1539273600,55.105,55.720001,54.209999,55.5275,53.407448,161351600,Apple
1539532800,55.290001,55.4575,54.317501,54.34,52.265289,123164000,Apple
1539619200,54.732498,55.747501,54.189999,55.537498,53.417065,116736000,Apple
1539705600,55.575001,55.66,54.834999,55.297501,53.186237,91541600,Apple
1539792000,54.465,54.935001,53.25,54.005001,51.943085,130325200,Apple
1539878400,54.514999,55.314999,54.357498,54.827499,52.734173,132314800,Apple
1540137600,54.947498,55.84,54.735001,55.162498,53.056381,115168400,Apple
1540224000,53.9575,55.8125,53.674999,55.682499,53.55653,155071200,Apple
1540310400,55.650002,56.057499,53.634998,53.772499,51.719452,163702000,Apple
1540396800,54.427502,55.345001,54.1875,54.950001,52.85199,119423200,Apple
1540483200,53.974998,55.047501,53.1675,54.075001,52.010406,189033600,Apple
1540742400,54.797501,54.922501,51.522499,53.060001,51.034153,183742000,Apple
1540828800,52.787498,53.794998,52.317501,53.325001,51.289043,146640000,Apple
1540915200,54.220001,55.112499,54.154999,54.715,52.625969,153435600,Apple
1541001600,54.762501,55.59,54.202499,55.555,53.433907,233292800,Apple
1541088000,52.387501,53.412498,51.357498,51.869999,49.889591,365314800,Apple
1541347200,51.075001,51.0975,49.5425,50.397499,48.473312,264654800,Apple
1541433600,50.48,51.18,50.422501,50.942501,48.997509,127531600,Apple
1541520000,51.4925,52.514999,51.032501,52.487499,50.483524,133697600,Apple
1541606400,52.494999,52.529999,51.6875,52.122501,50.307377,101450400,Apple
1541692800,51.387501,51.502499,50.5625,51.1175,49.337372,137463200,Apple
1541952000,49.75,49.962502,48.447498,48.5425,46.852043,204542000,Apple
1542038400,47.907501,49.294998,47.862499,48.057499,46.38393,187531600,Apple
1542124800,48.474998,48.619999,46.482498,46.700001,45.073711,243204000,Apple
1542211200,47.0975,47.9925,46.724998,47.852501,46.186069,185915200,Apple
1542297600,47.625,48.7425,47.365002,48.3825,46.697609,147713200,Apple
1542556800,47.5,47.674999,46.247501,46.465,44.846889,167701200,Apple
1542643200,44.592499,45.3675,43.877499,44.244999,42.704205,271300800,Apple
1542729600,44.932499,45.067501,44.137501,44.195,42.655949,124496800,Apple
1542902400,43.735001,44.150002,43.025002,43.072498,41.572525,94496000,Apple
1543161600,43.560001,43.737499,42.564999,43.654999,42.13475,179994000,Apple
1543248000,42.877499,43.692501,42.720001,43.560001,42.043053,165549600,Apple
1543334400,44.182499,45.322498,43.732498,45.235001,43.659718,184250000,Apple
1543420800,45.665001,45.700001,44.424999,44.887501,43.324329,167080000,Apple
1543507200,45.072498,45.0825,44.2575,44.645,43.090267,158126000,Apple
1543766400,46.115002,46.235001,45.302502,46.205002,44.595943,163210000,Apple
1543852800,45.237499,45.5975,44.067501,44.172501,42.634224,165377200,Apple
1544025600,42.939999,43.695,42.605,43.68,42.158878,172393600,Apple
1544112000,43.372501,43.622501,42.075001,42.122501,40.655617,169126400,Apple
1544371200,41.25,42.522499,40.8325,42.400002,40.923454,248104000,Apple
1544457600,42.915001,42.947498,41.75,42.157501,40.6894,189126800,Apple
1544544000,42.599998,42.98,42.255001,42.275002,40.802799,142510800,Apple
1544630400,42.622501,43.142502,42.387501,42.737499,41.249195,127594400,Apple
1544716800,42.25,42.27,41.32,41.369999,39.929317,162814800,Apple
1544976000,41.362499,42.087502,40.682499,40.985001,39.557735,177151600,Apple
1545062400,41.345001,41.8825,41.0975,41.517502,40.071686,135366000,Apple
1545148800,41.5,41.862499,39.772499,40.2225,38.821785,196189200,Apple
1545235200,40.099998,40.5275,38.825001,39.2075,37.842129,259092000,Apple
1545321600,39.215,39.540001,37.407501,37.682499,36.370235,382978400,Apple
1545580800,37.037498,37.887501,36.647499,36.7075,35.429188,148676800,Apple
1545753600,37.075001,39.307499,36.68,39.2925,37.924164,234330000,Apple
1545840000,38.959999,39.192501,37.517502,39.037498,37.678047,212468400,Apple
1545926400,39.375,39.630001,38.637501,39.057499,37.69735,169165600,Apple
1546185600,39.6325,39.84,39.119999,39.435001,38.061714,140014000,Apple
1546358400,38.7225,39.712502,38.557499,39.48,38.105137,148158800,Apple
1546444800,35.994999,36.43,35.5,35.547501,34.309582,365248800,Apple
1546531200,36.1325,37.137501,35.950001,37.064999,35.774231,234428400,Apple
1546790400,37.174999,37.2075,36.474998,36.982498,35.694611,219111200,Apple
1546876800,37.389999,37.955002,37.130001,37.6875,36.375057,164101200,Apple
1546963200,37.822498,38.6325,37.407501,38.327499,36.992771,180396400,Apple
1547049600,38.125,38.4925,37.715,38.450001,37.111008,143122800,Apple
1547136000,38.220001,38.424999,37.877499,38.072498,36.746651,108092800,Apple
1547395200,37.712502,37.817501,37.305,37.5,36.194096,129756800,Apple
1547481600,37.567501,38.3475,37.512501,38.267502,36.934864,114843600,Apple
1547568000,38.27,38.970001,38.25,38.735001,37.386093,122278800,Apple
1547654400,38.549999,39.415001,38.314999,38.965,37.60807,119284800,Apple
1547740800,39.375,39.470001,38.994999,39.205002,37.839722,135004000,Apple
1548086400,39.102501,39.182499,38.154999,38.325001,36.990364,121576000,Apple
1548172800,38.537498,38.785,37.924999,38.48,37.139965,92522400,Apple
1548259200,38.5275,38.619999,37.935001,38.174999,36.845585,101766000,Apple
1548345600,38.869999,39.532501,38.580002,39.439999,38.066532,134142000,Apple
1548604800,38.947498,39.0825,38.415001,39.075001,37.714249,104768400,Apple
1548691200,39.0625,39.532501,38.5275,38.669998,37.323345,166348800,Apple
1548777600,40.8125,41.537498,40.057499,41.3125,39.873825,244439200,Apple
1548864000,41.5275,42.25,41.139999,41.610001,40.160973,162958400,Apple
1548950400,41.740002,42.244999,41.482498,41.630001,40.180267,130672400,Apple
1549209600,41.852501,42.915001,41.82,42.8125,41.32159,125982000,Apple
1549296000,43.215,43.77,43.087502,43.544998,42.028568,144406400,Apple
1549382400,43.662498,43.892502,43.212502,43.560001,42.043053,112958400,Apple
1549468800,43.099998,43.485001,42.584999,42.735001,41.246777,126966800,Apple
1549555200,42.247501,42.665001,42.105,42.602501,41.295254,95280000,Apple
1549814400,42.762501,42.802502,42.3125,42.357498,41.057766,83973600,Apple
1549900800,42.525002,42.75,42.424999,42.7225,41.411564,89134000,Apple
1549987200,42.8475,43.119999,42.48,42.544998,41.23951,89960800,Apple
1550073600,42.427502,42.814999,42.345001,42.700001,41.389767,87342800,Apple
1550160000,42.8125,42.924999,42.4375,42.605,41.297672,98507200,Apple
1550505600,42.427502,42.860001,42.372501,42.732498,41.421261,75891200,Apple
1550592000,42.797501,43.330002,42.747501,43.0075,41.68782,104457600,Apple
1550678400,42.950001,43.092499,42.575001,42.764999,41.452766,68998800,Apple
1550764800,42.895,43.25,42.845001,43.2425,41.915623,75652800,Apple
1551024000,43.540001,43.967499,43.487499,43.557499,42.220947,87493600,Apple
1551110400,43.427502,43.825001,43.2925,43.5825,42.245174,68280800,Apple
1551196800,43.302502,43.75,43.182499,43.717499,42.37603,111341600,Apple
1551283200,43.580002,43.727501,43.23,43.287498,41.959229,112861600,Apple
1551369600,43.57,43.787498,43.2225,43.7425,42.400269,103544800,Apple
1551628800,43.922501,44.4375,43.4925,43.962502,42.613525,109744800,Apple
1551715200,43.985001,44.0,43.634998,43.8825,42.535976,78949600,Apple
1551801600,43.6675,43.872501,43.485001,43.630001,42.291222,83241600,Apple
1551888000,43.467499,43.610001,43.005001,43.125,41.801731,99185600,Apple
1551974400,42.580002,43.267502,42.375,43.227501,41.901066,95997600,Apple
1552233600,43.872501,44.779999,43.837502,44.724998,43.352623,128044000,Apple
1552320000,45.0,45.6675,44.842499,45.227501,43.839699,129870400,Apple
1552406400,45.5625,45.825001,45.23,45.427502,44.033562,124130000,Apple
1552492800,45.974998,46.025002,45.639999,45.932499,44.523064,94318000,Apple
1552579200,46.212502,46.8325,45.935001,46.529999,45.10223,156171600,Apple
1552838400,46.450001,47.0975,46.447498,47.005001,45.562668,104879200,Apple
1552924800,47.087502,47.247501,46.48,46.6325,45.201591,126585600,Apple
1553011200,46.557499,47.372501,46.182499,47.040001,45.596588,124140800,Apple
1553097600,47.505001,49.0825,47.452499,48.772499,47.275925,204136800,Apple
1553184000,48.834999,49.422501,47.695,47.762501,46.296917,169630800,Apple
1553443200,47.877499,47.994999,46.650002,47.185001,45.737137,175381200,Apple
1553529600,47.915001,48.220001,46.145,46.697498,45.264584,199202000,Apple
1553616000,47.1875,47.439999,46.637501,47.1175,45.671711,119393600,Apple
1553702400,47.237499,47.389999,46.8825,47.18,45.732285,83121600,Apple
1553788800,47.4575,47.52,47.134998,47.487499,46.03035,94256000,Apple
1554048000,47.91,47.919998,47.095001,47.810001,46.342968,111448000,Apple
1554134400,47.772499,48.615002,47.762501,48.505001,47.016632,91062800,Apple
1554220800,48.3125,49.125,48.287498,48.837502,47.338932,93087200,Apple
1554307200,48.697498,49.092499,48.285,48.922501,47.421314,76457200,Apple
1554393600,49.112499,49.275002,48.982498,49.25,47.738777,74106400,Apple
1554652800,49.105,50.057499,49.084999,50.025002,48.48999,103526800,Apple
1554739200,50.080002,50.712502,49.807499,49.875,48.344593,143072800,Apple
1554825600,49.669998,50.185001,49.544998,50.154999,48.616005,86781200,Apple
1554912000,50.212502,50.25,49.610001,49.737499,48.211311,83603200,Apple
1554998400,49.799999,50.035,49.052502,49.717499,48.191929,111042800,Apple
1555257600,49.645,49.962502,49.502499,49.807499,48.279171,70146400,Apple
1555344000,49.865002,50.342499,49.639999,49.8125,48.284008,102785600,Apple
1555430400,49.884998,50.845001,49.6525,50.782501,49.224247,115627200,Apple
1555516800,50.779999,51.037498,50.630001,50.965,49.401146,96783200,Apple
1555862400,50.7075,51.235001,50.584999,51.1325,49.563511,77758000,Apple
1555948800,51.107498,51.9375,50.974998,51.869999,50.278378,93292000,Apple
1556035200,51.84,52.119999,51.762501,51.790001,50.200844,70162400,Apple
1556121600,51.7075,51.939999,51.279999,51.32,49.745251,74172800,Apple
1556208000,51.224998,51.25,50.529999,51.075001,49.507767,74596400,Apple
1556467200,51.099998,51.4925,50.965,51.1525,49.582893,88818800,Apple
1556553600,50.764999,50.849998,49.7775,50.1675,48.628117,186139600,Apple
1556640000,52.470001,53.827499,52.307499,52.630001,51.01506,259309200,Apple
1556726400,52.459999,53.162498,52.032501,52.287498,50.683071,127985200,Apple
1556812800,52.7225,52.959999,52.557499,52.9375,51.313126,83569600,Apple
1557072000,51.072498,52.209999,50.875,52.119999,50.52071,129772400,Apple
1557158400,51.470001,51.855,50.2075,50.715,49.158821,155054800,Apple
1557244800,50.474998,51.334999,50.4375,50.724998,49.16851,105358000,Apple
1557331200,50.099998,50.419998,49.165001,50.18,48.640236,139634400,Apple
1557417600,49.355,49.712502,48.192501,49.294998,47.9664,164834800,Apple
1557676800,46.927502,47.369999,45.712502,46.43,45.178623,229722400,Apple
1557763200,46.602501,47.424999,46.352501,47.165001,45.89381,146118800,Apple
1557849600,46.567501,47.9375,46.505001,47.73,46.443577,106178800,Apple
1557936000,47.477501,48.1175,47.209999,47.52,46.239231,132125600,Apple
1558022400,46.732498,47.724998,46.689999,47.25,45.976517,131516400,Apple
1558281600,45.880001,46.087502,45.07,45.772499,44.538841,154449200,Apple
1558368000,46.305,47.0,46.174999,46.650002,45.392693,113459200,Apple
1558454400,46.165001,46.427502,45.637501,45.695,44.463421,118994400,Apple
1558540800,44.950001,45.134998,44.452499,44.915001,43.704456,146118800,Apple
1558627200,45.049999,45.535,44.654999,44.7425,43.536598,94858800,Apple
1558972800,44.73,45.147499,44.477501,44.557499,43.356586,111792800,Apple
1559059200,44.105,44.837502,44.0,44.345001,43.149807,113924800,Apple
1559145600,44.487499,44.807499,44.1675,44.575001,43.373623,84873600,Apple
1559232000,44.057499,44.497501,43.747501,43.767502,42.587879,108174400,Apple
1559491200,43.900002,44.48,42.567501,43.325001,42.157307,161584400,Apple
1559577600,43.860001,44.9575,43.630001,44.91,43.699589,123872000,Apple
1559664000,46.07,46.247501,45.285,45.634998,44.405048,119093600,Apple
1559750400,45.77,46.3675,45.537498,46.305,45.056992,90105200,Apple
1559836800,46.627499,47.98,46.442501,47.537498,46.256279,122737600,Apple
